movie_id,overview,popularity,release_date,title,vote_average,vote_count,genres,keywords,month,year,director,producer,actors,characters,tags
232488,"manu and kanu are two con-men and petty thieves who work alone and are not known to one another. they individually decide to work for underground criminal don ""k.k."", and k.k. accepts them....",2.148,1989-02-14 00:00:00,do qaidi,6.5,4.0,action romance,[],february,1989.0,ajaykashyap,,sanjaydutt govinda farhanaaz neelamkothari amrishpuri,manu kanu meenu neelu k.k.,manu and kanu are two con men and petty thieves who work alone and are not known to one another  they individually decide to work for underground criminal don  k k    and k k  accepts them     action romance    sanjaydutt govinda farhanaaz neelamkothari amrishpuri manu kanu meenu neelu k k  ajaykashyap 
165058,"suraj secretly marries village belle shalu against his domineering mother kamla's wishes. in a bid to get rid of shalu, kamla frames her and accuses her of stealing jewellery and money.",1.111,1988-08-22 00:00:00,biwi ho to aisi,6.0,5.0,comedy drama,[],august,1988.0,,sureshbhagat,farooqshaikh bindu kaderkhan salmankhan asrani,surajbhandari kamlabhandari kailashbhandari vickybhandari p.k.patialewala,suraj secretly marries village belle shalu against his domineering mother kamla s wishes in a bid to get rid of shalu kamla frames her and accuses her of stealing jewellery and money comedy drama  farooqshaikh bindu kaderkhan salmankhan asrani surajbhandari kamlabhandari kailashbhandari vickybhandari p k patialewala sureshbhagat
798303,a young woman who has arrived in london from india to find her husband and kill her and feed her corpse to the pigs.,2.361,2021-02-19 00:00:00,bawri chhori,4.5,2.0,,[],february,2021.0,,,aahanakumra nikianejawalia vikramkochhar rumanamolla,   ,a young woman who has arrived in london from india to find her husband and kill her and feed her corpse to the pigs   aahanakumra nikianejawalia vikramkochhar rumanamolla   
276056,"after her sister is brutally murdered, bubbly younger sibling mahek (tanisha) withdraws from her friends and family into a protective shell. the only boy she's remotely drawn to is a college student who's much like mahek is now -- shy and introverted. things seem to be proceeding smoothly between the two, until one day when mahek is attacked by a man in a joker's mask who seems intent on murdering her.",1.368,2003-10-24 00:00:00,sssshhh...,2.8,3.0,thriller horror,['slasher'],october,2003.0,pavankaul,,tanishaamukerji dinomorea alyykhan,mehak(astanisha)  inspectorakashrathod,after her sister is brutally murdered bubbly younger sibling mahek tanisha withdraws from her friends and family into a protective shell the only boy she s remotely drawn to is a college student who s much like mahek is now  shy and introverted things seem to be proceeding smoothly between the two until one day when mahek is attacked by a man in a joker s mask who seems intent on murdering her thriller horror  slasher  tanishaamukerji dinomorea alyykhan mehak astanisha  inspectorakashrathod pavankaul 
614256,"chhota bheem and his friends decide to participate in the annual martial arts competition held at china, where the country's princess gets kidnapped by an evil demon zuhu.",2.584,2019-05-10 00:00:00,chhota bheem kung fu dhamaka,8.3,3.0,animation adventure action,[],may,2019.0,rajivchilaka,,sonalkaushal,,chhota bheem and his friends decide to participate in the annual martial arts competition held at china where the country s princess gets kidnapped by an evil demon zuhu animation adventure action  sonalkaushal rajivchilaka 
353809, ,1.108,1998-08-09 00:00:00,swami vivekananda,0.0,0.0,drama,[],august,1998.0,k.s.l.swamy,t.subbaramireddy,sarvadamand.banerjee pradeepkumar tanuja mithunchakraborty debashreeroy,swamivivekananda vishwanathdatta(fatherofvivekananda) bhuvaneswaridevi(motherofvivekananda) ramakrishna saradadevi, drama  sarvadamand banerjee pradeepkumar tanuja mithunchakraborty debashreeroy swamivivekananda vishwanathdatta fatherofvivekananda bhuvaneswaridevi motherofvivekananda ramakrishna saradadevi k s l swamy t subbaramireddy
331192,"after the passing away of his wife, sheila, and child, raja, sagar takes to drinking as well as singing and dancing at weddings and special occasions. intoxicated heavily after one such event, he comes across a young male child lying in a garbage can, and takes him home. he subsequently comes to know that the child, who he decides to name raja, is deaf-mute since birth, and decides to adopt him. sagar's life will be turned upside down when a wealthy businessman, kailash nath, files a police complaint alleging that raja is his grandson, and sagar may have abducted and killed raja's mom. tortured and held in a cell, sagar does not know that raja's life is in danger by killer(s) who believe raja saw them commit a murder.",1.587,1988-06-03 00:00:00,hatya,8.0,2.0,drama action,[],june,1988.0,kirtikumar,,govinda neelamkothari johnnylever anupamkher rajkiran,sagar sapna lohar surendramohan inspectorashokgupta,after the passing away of his wife  sheila  and child  raja  sagar takes to drinking as well as singing and dancing at weddings and special occasions  intoxicated heavily after one such event  he comes across a young male child lying in a garbage can  and takes him home  he subsequently comes to know that the child  who he decides to name raja  is deaf mute since birth  and decides to adopt him  sagar s life will be turned upside down when a wealthy businessman  kailash nath  files a police complaint alleging that raja is his grandson  and sagar may have abducted and killed raja s mom  tortured and held in a cell  sagar does not know that raja s life is in danger by killer s  who believe raja saw them commit a murder  drama action    govinda neelamkothari johnnylever anupamkher rajkiran sagar sapna lohar surendramohan inspectorashokgupta kirtikumar 
593032,"youngsters from humble backgrounds get unwittingly dragged into the dirty world of politicians and gangsters, and must now devise a plan to escape from this dirty game in the course of a single night.",1.848,2019-04-05 00:00:00,chousar firangi,6.5,2.0,drama,[],april,2019.0,sandeeppandey,riyazbalooch,amoldeshmukh anudeepsingh rekhamishra amarsinghparihar anshulthakur,t.i  ladki tannu monu,youngsters from humble backgrounds get unwittingly dragged into the dirty world of politicians and gangsters and must now devise a plan to escape from this dirty game in the course of a single night drama  amoldeshmukh anudeepsingh rekhamishra amarsinghparihar anshulthakur t i ladki tannu monu sandeeppandey riyazbalooch
479192,"away from home in a boarding school, 18-year-old dhruv is ignorant about the ongoing crisis in his family. his life takes an unexpected turn as he gets the news of his father’s death in a car accident. as he copes with the tragedy, hidden truths begin to unravel. even as his mother nandini struggles to shield him, dhruv starts looking for answers. was his father's death an accident or a premeditated murder? the search leads to a series of unexpected revelations, as he discovers the shades of his father’s personality he had never seen before.",1.684,2017-10-27 00:00:00,rukh,5.6,5.0,mystery drama,"['parentchildrelationship','bicycleaccident','familyrelationships','accidentormurder']",october,2017.0,,manishmundra,manojbajpayee adarshgourav smitatambe kumudmishra ahsaaschanna,divakarmathur dhruvmathur nandinimathur frangi shruti,away from home in a boarding school 18 year old dhruv is ignorant about the ongoing crisis in his family his life takes an unexpected turn as he gets the news of his father s death in a car accident as he copes with the tragedy hidden truths begin to unravel even as his mother nandini struggles to shield him dhruv starts looking for answers was his father s death an accident or a premeditated murder the search leads to a series of unexpected revelations as he discovers the shades of his father s personality he had never seen before mystery drama  parentchildrelationship  bicycleaccident  familyrelationships  accidentormurder  manojbajpayee adarshgourav smitatambe kumudmishra ahsaaschanna divakarmathur dhruvmathur nandinimathur frangi shruti manishmundra
413916,"inspectors amar (dharmendra) and dayal (raza murad) in their attempt to arrest bandit sher singh (amrish puri),, get injured, amar survives, but dayal gets his legs crushed and becomes wheelchair-bound. later, amar arrests local politician jagannath prasad (kader khan), who gets released without being charged while amar gets reprimanded, and decides to resign. later, sher singh hijacks a bus and holds the passengers as hostages in exchange for 25 of his jailed associates. dayal's granddaughter, seema (mandakini), is amongst them, and dayal asks amar for assistance. amar, along with ex-convict, qasim ali (shatrughan sinha), and karan (karan kapoor), a drug-dealer, does manage to rescue them but differences crop up among the trio and they part ways. then amar finds out that qasim and karan have masterminded a plan to facilitate the escape of the 25 convicts, and decides to confront them.",2.579,1987-01-23 00:00:00,loha,10.0,1.0,,[],january,1987.0,rajn.sippy,,dharmendra shatrughansinha karankapoor amrishpuri mandakini,"seniorpoliceinspectoramar qasimalibarkatalijungshamsherbahadur karan sher""shera""singh seema",inspectors amar dharmendra and dayal raza murad in their attempt to arrest bandit sher singh amrish puri  get injured amar survives but dayal gets his legs crushed and becomes wheelchair bound later amar arrests local politician jagannath prasad kader khan  who gets released without being charged while amar gets reprimanded and decides to resign later sher singh hijacks a bus and holds the passengers as hostages in exchange for 25 of his jailed associates dayal s granddaughter seema mandakini  is amongst them and dayal asks amar for assistance amar along with ex convict qasim ali shatrughan sinha  and karan karan kapoor  a drug dealer does manage to rescue them but differences crop up among the trio and they part ways then amar finds out that qasim and karan have masterminded a plan to facilitate the escape of the 25 convicts and decides to confront them   dharmendra shatrughansinha karankapoor amrishpuri mandakini seniorpoliceinspectoramar qasimalibarkatalijungshamsherbahadur karan sher shera singh seema rajn sippy 
